segment_id,time_interval,name,link
-pcoDyofmLo_40000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/-pcoDyofmLo']
-qM-WfwQbrw_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/-qM-WfwQbrw']
-qMW0qw5tig_29000,"[(0.0, 9.819)]",['Helicopter'],['youtu.be/-qMW0qw5tig']
-q_Pjs0sxqM_13000,"[(5.491, 6.369)]",['Airhorn_truckhorn'],['youtu.be/-q_Pjs0sxqM']
-qdoTL0dM24_4000,"[(0.0, 9.518)]",['Mediumengine(midfrequency)'],['youtu.be/-qdoTL0dM24']
-qezyTL_8EY_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/-qezyTL_8EY']
-r4S9B_w-B8_110000,"[(5.204, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/-r4S9B_w-B8']
-r8VXRqHpmg_0,"[(8.581, 10.0), (6.47, 7.312), (0.0, 10.0)]","['Airhorn_truckhorn', 'Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise']",['youtu.be/-r8VXRqHpmg']
-r8mfjRiHrU_30000,"[(7.37, 7.598)]",['Vehiclehorn_carhorn_honking'],['youtu.be/-r8mfjRiHrU']
-rAcIrIfhgY_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/-rAcIrIfhgY']
-rTwVaDeg68_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/-rTwVaDeg68']
-rWN8NkXI2w_16000,"[(0.0, 8.954), (0.0, 8.962), (6.496, 7.161)]","['Bus', 'Trafficnoise_roadwaynoise', 'Airhorn_truckhorn']",['youtu.be/-rWN8NkXI2w']
-rgDWfvxxqw_30000,"[(5.651, 10.0)]",['Caralarm'],['youtu.be/-rgDWfvxxqw']
-rkTojqcL3Q_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/-rkTojqcL3Q']
-sE0zKSr1o4_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/-sE0zKSr1o4']
-sOHQKAQw1k_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/-sOHQKAQw1k']
-sjswFtcOV4_16000,"[(0.0, 9.658)]",['Motorboat_speedboat'],['youtu.be/-sjswFtcOV4']
-tb1M-QeCjI_20000,"[(6.761, 6.912), (7.582, 7.901), (8.167, 8.861), (9.393, 9.641), (9.798, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/-tb1M-QeCjI']
-tooTDGVp5Q_30000,"[(0.405, 1.145)]",['Vehiclehorn_carhorn_honking'],['youtu.be/-tooTDGVp5Q']
-uJqjiOmGC0_30000,"[(5.261, 6.581), (5.562, 5.984), (6.725, 7.969), (8.127, 9.385), (9.557, 10.0)]","['Vehiclehorn_carhorn_honking', 'Tiresqueal', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/-uJqjiOmGC0']
-uLouaHhZww_19000,"[(1.166, 5.246)]",['Carpassingby'],['youtu.be/-uLouaHhZww']
-uZN2HLOYjc_12000,"[(1.677, 2.239), (2.631, 4.606), (5.621, 6.316)]","['Tiresqueal', 'Tiresqueal', 'Tiresqueal']",['youtu.be/-uZN2HLOYjc']
-v62cK1oN7Y_30000,"[(0.0, 8.667)]",['Helicopter'],['youtu.be/-v62cK1oN7Y']
-vAJomuQQsw_30000,"[(0.0, 0.477), (0.834, 9.429)]","['Mediumengine(midfrequency)', 'Mediumengine(midfrequency)']",['youtu.be/-vAJomuQQsw']
-w5eOe83alw_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/-w5eOe83alw']
-w8y924-icc_11000,"[(0.0, 9.002)]",['Trafficnoise_roadwaynoise'],['youtu.be/-w8y924-icc']
-wblF8Yd3pQ_590000,"[(0.0, 9.981)]",['Motorcycle'],['youtu.be/-wblF8Yd3pQ']
-weA4lzs79w_30000,"[(0.0, 0.752), (1.821, 4.051), (6.734, 7.306), (7.803, 9.609)]","['Tiresqueal', 'Tiresqueal', 'Tiresqueal', 'Tiresqueal']",['youtu.be/-weA4lzs79w']
-wlvkKXMgr4_0,"[(0.633, 0.921), (1.334, 1.636), (1.925, 2.179)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/-wlvkKXMgr4']
-wubWyJF3TM_0,"[(0.053, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/-wubWyJF3TM']
-x0BGTx8iV0_70000,"[(0.0, 7.55), (7.557, 8.663), (9.509, 10.0)]","['Mediumengine(midfrequency)', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/-x0BGTx8iV0']
-x1F1bVe6JM_30000,"[(1.809, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/-x1F1bVe6JM']
-x82XURdVww_90000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/-x82XURdVww']
-xWfUusw74o_30000,"[(0.0, 0.646), (0.0, 10.0), (0.693, 2.433)]","['Airhorn_truckhorn', 'Trafficnoise_roadwaynoise', 'Carpassingby']",['youtu.be/-xWfUusw74o']
-xYsfYZOI-Y_30000,"[(0.785, 1.354), (1.79, 2.569)]","['Tiresqueal', 'Airbrake']",['youtu.be/-xYsfYZOI-Y']
-xfucKUfqnc_380000,"[(9.606, 9.722)]",['Trainwheelssquealing'],['youtu.be/-xfucKUfqnc']
-xtJqyRD_7c_26000,"[(0.0, 9.828)]",['Mediumengine(midfrequency)'],['youtu.be/-xtJqyRD_7c']
-yJF5hr0j2E_30000,"[(5.866, 10.0)]",['Motorcycle'],['youtu.be/-yJF5hr0j2E']
-yPSgCn9AWo_30000,"[(2.766, 4.814)]",['Carpassingby'],['youtu.be/-yPSgCn9AWo']
-yd5wxWeXsE_20000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/-yd5wxWeXsE']
-ymeirYuiok_25000,"[(0.0, 9.157)]",['Mediumengine(midfrequency)'],['youtu.be/-ymeirYuiok']
-ypYFszQdNE_19000,"[(0.0, 9.023)]",['Heavyengine(lowfrequency)'],['youtu.be/-ypYFszQdNE']
-yyj0RCTPg4_90000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/-yyj0RCTPg4']
-z47zN0YyE4_420000,"[(2.907, 4.479), (4.6, 5.488)]","['Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/-z47zN0YyE4']
-z5s3xMMb3E_0,"[(0.005, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/-z5s3xMMb3E']
0-VviWkaEiE_320000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/0-VviWkaEiE']
0-iF9XS0jcc_30000,"[(3.759, 4.243)]",['Vehiclehorn_carhorn_honking'],['youtu.be/0-iF9XS0jcc']
00F9OgOxMa4_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/00F9OgOxMa4']
01-8p7qgHW8_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/01-8p7qgHW8']
01iiALEKNJs_10000,"[(1.774, 2.267), (8.007, 8.5)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/01iiALEKNJs']
01vGYM4Cd8U_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/01vGYM4Cd8U']
02GNd2tWFsA_11000,"[(0.0, 0.351), (0.0, 3.999), (7.569, 9.565)]","['Vehiclehorn_carhorn_honking', 'Motorcycle', 'Motorcycle']",['youtu.be/02GNd2tWFsA']
02QWccEj8LU_30000,"[(1.841, 2.995), (5.578, 6.918)]","['Carpassingby', 'Carpassingby']",['youtu.be/02QWccEj8LU']
03BfOnuDXzk_0,"[(0.015, 4.233)]",['Mediumengine(midfrequency)'],['youtu.be/03BfOnuDXzk']
03DX8NWJejg_12000,"[(0.0, 9.316)]",['Motorcycle'],['youtu.be/03DX8NWJejg']
03c6x9YEYNk_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/03c6x9YEYNk']
03nvqcW4vKw_21000,"[(0.0, 8.966)]",['Fixed-wingaircraft_airplane'],['youtu.be/03nvqcW4vKw']
03xMfqt4fZI_24000,"[(3.661, 3.992)]",['Vehiclehorn_carhorn_honking'],['youtu.be/03xMfqt4fZI']
049wz3ngreg_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/049wz3ngreg']
04Gtp7e1RiQ_0,"[(7.78, 8.115)]",['Vehiclehorn_carhorn_honking'],['youtu.be/04Gtp7e1RiQ']
04f1pZLnqFk_300000,"[(7.606, 9.27)]",['Vehiclehorn_carhorn_honking'],['youtu.be/04f1pZLnqFk']
04xrg4ZEU-A_10000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/04xrg4ZEU-A']
05Rwqs8cm3M_0,"[(0.144, 6.404)]",['Motorcycle'],['youtu.be/05Rwqs8cm3M']
05Z-zuSMl90_30000,"[(0.0, 10.0), (7.832, 9.589)]","['Motorcycle', 'Carpassingby']",['youtu.be/05Z-zuSMl90']
05Z4emmS7IE_0,"[(0.062, 10.0)]",['Motorcycle'],['youtu.be/05Z4emmS7IE']
05a0Yxy-4lo_30000,"[(0.0, 10.0), (0.704, 3.355), (4.174, 10.0)]","['Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/05a0Yxy-4lo']
05c_JwurbrU_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/05c_JwurbrU']
05qfMGN0XJY_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/05qfMGN0XJY']
06-8M6koevk_10000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/06-8M6koevk']
0657plg_FeY_10000,"[(0.0, 9.337)]",['Mediumengine(midfrequency)'],['youtu.be/0657plg_FeY']
07Dj2gPcKDs_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/07Dj2gPcKDs']
07J9IZtobws_30000,"[(0.0, 10.0), (0.127, 0.542)]","['Racecar_autoracing', 'Tiresqueal']",['youtu.be/07J9IZtobws']
07MuvyX4kZw_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/07MuvyX4kZw']
07X5UBTHn-g_10000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/07X5UBTHn-g']
07ZXB1501rM_30000,"[(0.0, 10.0), (1.78, 2.343), (7.17, 9.052)]","['Racecar_autoracing', 'Tiresqueal', 'Tiresqueal']",['youtu.be/07ZXB1501rM']
07mmZWjb76A_22000,"[(2.642, 3.756)]",['Carpassingby'],['youtu.be/07mmZWjb76A']
07tIz5GIVHI_30000,"[(0.0, 8.545)]",['Motorcycle'],['youtu.be/07tIz5GIVHI']
08bVSqAKJiM_60000,"[(0.0, 10.0), (3.864, 4.083), (5.692, 6.374)]","['Trafficnoise_roadwaynoise', 'Tiresqueal', 'Tiresqueal']",['youtu.be/08bVSqAKJiM']
08hSzDkbFC0_14000,"[(0.0, 9.102)]",['Mediumengine(midfrequency)'],['youtu.be/08hSzDkbFC0']
09F-dZm1PBM_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/09F-dZm1PBM']
09TXDUqMAHY_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/09TXDUqMAHY']
09hONib-tPo_60000,"[(0.0, 10.0)]",['Trainwheelssquealing'],['youtu.be/09hONib-tPo']
0AR7iEsmaDc_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/0AR7iEsmaDc']
0Ap2EzaIDNY_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0Ap2EzaIDNY']
0B--uc1VDpk_10000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/0B--uc1VDpk']
0BKYJO8-cSo_30000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/0BKYJO8-cSo']
0BaOgP6TpdQ_30000,"[(2.73, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/0BaOgP6TpdQ']
0C3kqtF76t8_80000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0C3kqtF76t8']
0CMjmud6fp4_0,"[(8.157, 10.0), (0.11, 10.0)]","['Tiresqueal', 'Lightengine(highfrequency)']",['youtu.be/0CMjmud6fp4']
0DSVOjk2NfA_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/0DSVOjk2NfA']
0DT-5dCCkyU_0,"[(0.055, 8.104)]",['Mediumengine(midfrequency)'],['youtu.be/0DT-5dCCkyU']
0Dfy8s9ziPM_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0Dfy8s9ziPM']
0DtE4gErceI_20000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0DtE4gErceI']
0EJTLwX0mXE_30000,"[(0.0, 10.0), (0.0, 10.0)]","['Motorcycle', 'Mediumengine(midfrequency)']",['youtu.be/0EJTLwX0mXE']
0EmTr-fJwOU_30000,"[(0.0, 10.0), (7.739, 8.316)]","['Bus', 'Airbrake']",['youtu.be/0EmTr-fJwOU']
0EyFI1TgI1c_310000,"[(6.882, 10.0)]",['Trainwheelssquealing'],['youtu.be/0EyFI1TgI1c']
0F-oFbTtvRk_30000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/0F-oFbTtvRk']
0F1p3weqFyM_25000,"[(6.148, 6.887)]",['Airbrake'],['youtu.be/0F1p3weqFyM']
0FdL0TP4F6w_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/0FdL0TP4F6w']
0GE2Nm-TlU8_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/0GE2Nm-TlU8']
0GQhO4u0yzA_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0GQhO4u0yzA']
0H6mv06CSbw_10000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0H6mv06CSbw']
0H9duT9cl_A_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/0H9duT9cl_A']
0HEJ17Vbqrw_490000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/0HEJ17Vbqrw']
0Hz4R_m0hmI_80000,"[(0.0, 10.0), (0.34, 1.188), (1.371, 2.179), (2.397, 2.688), (7.257, 7.773)]","['Mediumengine(midfrequency)', 'Caralarm', 'Caralarm', 'Caralarm', 'Vehiclehorn_carhorn_honking']",['youtu.be/0Hz4R_m0hmI']
0I6Mlp27_gM_30000,"[(1.071, 1.385), (1.548, 1.898), (2.177, 2.468), (7.986, 8.452), (8.615, 9.721)]","['Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/0I6Mlp27_gM']
0IhZ8j0U0Nw_30000,"[(8.031, 8.528)]",['Tiresqueal'],['youtu.be/0IhZ8j0U0Nw']
0IvZmmn9Mi0_30000,"[(0.0, 10.0), (9.132, 9.547)]","['Mediumengine(midfrequency)', 'Vehiclehorn_carhorn_honking']",['youtu.be/0IvZmmn9Mi0']
0J2pbAlQ7JQ_17000,"[(0.0, 9.803)]",['Mediumengine(midfrequency)'],['youtu.be/0J2pbAlQ7JQ']
0JGyku_oYiY_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/0JGyku_oYiY']
0JgjONsrTww_30000,"[(1.449, 2.425), (3.567, 5.323), (5.709, 6.858), (7.173, 10.0)]","['Carpassingby', 'Carpassingby', 'Carpassingby', 'Carpassingby']",['youtu.be/0JgjONsrTww']
0KdKx63QmMk_120000,"[(0.038, 0.218), (2.889, 3.123), (3.74, 3.996), (6.072, 6.659), (6.9, 7.291)]","['Airbrake', 'Airbrake', 'Airbrake', 'Airbrake', 'Airbrake']",['youtu.be/0KdKx63QmMk']
0KmXocS7LF8_30000,"[(6.102, 8.102)]",['Tiresqueal'],['youtu.be/0KmXocS7LF8']
0LRlPjaemA4_6000,"[(0.0, 9.093)]",['Motorcycle'],['youtu.be/0LRlPjaemA4']
0LceAjRgZb4_0,"[(0.292, 9.358)]",['Mediumengine(midfrequency)'],['youtu.be/0LceAjRgZb4']
0NXdGlo-Mwo_20000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/0NXdGlo-Mwo']
0NcRxO9wml4_40000,"[(0.0, 9.825)]",['Motorcycle'],['youtu.be/0NcRxO9wml4']
0Nh_9jYOjbk_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/0Nh_9jYOjbk']
0Np90bOiJEg_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/0Np90bOiJEg']
0OFYTok0Rmo_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/0OFYTok0Rmo']
0OSi9DZTdXM_0,"[(0.056, 6.571)]",['Mediumengine(midfrequency)'],['youtu.be/0OSi9DZTdXM']
0PPGk3sI_7c_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/0PPGk3sI_7c']
0PTjdHHxjaU_19000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0PTjdHHxjaU']
0P_4VXwIYSg_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/0P_4VXwIYSg']
0Pb7TgtC8MU_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/0Pb7TgtC8MU']
0PivvxvsLBY_30000,"[(0.0, 1.341), (5.824, 10.0)]","['Mediumengine(midfrequency)', 'Mediumengine(midfrequency)']",['youtu.be/0PivvxvsLBY']
0QAGyQzx3hw_60000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/0QAGyQzx3hw']
0QCVJ1Xn6io_30000,"[(0.0, 10.0), (1.33, 2.443), (3.639, 3.949)]","['Bus', 'Tiresqueal', 'Airbrake']",['youtu.be/0QCVJ1Xn6io']
0QKet-tdquc_30000,"[(0.0, 10.0), (6.959, 7.512)]","['Bus', 'Airbrake']",['youtu.be/0QKet-tdquc']
0QTe5UABoiE_30000,"[(0.0, 8.031), (8.909, 10.0)]","['Racecar_autoracing', 'Racecar_autoracing']",['youtu.be/0QTe5UABoiE']
0QkL6IH7Jqk_20000,"[(1.318, 2.533)]",['Motorcycle'],['youtu.be/0QkL6IH7Jqk']
0Qm2Gk39FNw_0,"[(0.038, 8.42)]",['Helicopter'],['youtu.be/0Qm2Gk39FNw']
0RurXUfKyow_4000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0RurXUfKyow']
0SC_QHdJo_0_10000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0SC_QHdJo_0']
0SYtvL-el8M_0,"[(0.0, 8.029)]",['Motorboat_speedboat'],['youtu.be/0SYtvL-el8M']
0Sam3gPcYLk_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0Sam3gPcYLk']
0SblEOkB43I_0,"[(0.934, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0SblEOkB43I']
0SkccP8H-fQ_390000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/0SkccP8H-fQ']
0TDoUPvi-9o_30000,"[(9.242, 10.0)]",['Vehiclehorn_carhorn_honking'],['youtu.be/0TDoUPvi-9o']
0TPZnGG8Mno_20000,"[(0.0, 9.835)]",['Mediumengine(midfrequency)'],['youtu.be/0TPZnGG8Mno']
0TQy_Cpgc8M_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/0TQy_Cpgc8M']
0TxZyvH6VUY_10000,"[(0.0, 9.853)]",['Motorcycle'],['youtu.be/0TxZyvH6VUY']
0UIKha7laMU_370000,"[(1.07, 1.553), (2.634, 3.054), (3.304, 4.734)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/0UIKha7laMU']
0UKjEHWi4uE_3000,"[(3.734, 7.387)]",['Carpassingby'],['youtu.be/0UKjEHWi4uE']
0UsmJQIkdck_70000,"[(0.0, 9.436)]",['Mediumengine(midfrequency)'],['youtu.be/0UsmJQIkdck']
0VPEBA4dqSI_27000,"[(0.0, 6.492), (0.0, 10.0), (6.901, 9.616)]","['Tiresqueal', 'Mediumengine(midfrequency)', 'Tiresqueal']",['youtu.be/0VPEBA4dqSI']
0V_W0GSWOwk_30000,"[(0.0, 9.185), (0.168, 1.395), (3.849, 4.296), (6.529, 7.918)]","['Racecar_autoracing', 'Carpassingby', 'Carpassingby', 'Carpassingby']",['youtu.be/0V_W0GSWOwk']
0VnoYVqd-yo_30000,"[(1.969, 2.559)]",['Airbrake'],['youtu.be/0VnoYVqd-yo']
0WeD7oOW8qo_11000,"[(0.0, 8.962)]",['Heavyengine(lowfrequency)'],['youtu.be/0WeD7oOW8qo']
0WjmepTeUts_27000,"[(0.0, 9.014)]",['Heavyengine(lowfrequency)'],['youtu.be/0WjmepTeUts']
0X6Me6GxD6c_18000,"[(2.445, 3.114)]",['Vehiclehorn_carhorn_honking'],['youtu.be/0X6Me6GxD6c']
0XDocCvLoiU_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/0XDocCvLoiU']
0XItzSPsulk_30000,"[(0.0, 4.685)]",['Fixed-wingaircraft_airplane'],['youtu.be/0XItzSPsulk']
0XWzv1pLYl8_27000,"[(0.0, 9.2)]",['Mediumengine(midfrequency)'],['youtu.be/0XWzv1pLYl8']
0XcFFjzcsPo_30000,"[(5.619, 6.26), (6.537, 7.625)]","['Airbrake', 'Airbrake']",['youtu.be/0XcFFjzcsPo']
0XnlJAdG5e8_30000,"[(3.622, 3.937), (4.898, 6.189)]","['Airbrake', 'Airbrake']",['youtu.be/0XnlJAdG5e8']
0Xv7Tucl5Vs_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/0Xv7Tucl5Vs']
0YfMbMeZtjo_0,"[(0.536, 1.539), (4.153, 6.403), (7.388, 8.475)]","['Carpassingby', 'Carpassingby', 'Carpassingby']",['youtu.be/0YfMbMeZtjo']
0Yq2UBuJ_Y0_2000,"[(0.0, 9.132)]",['Mediumengine(midfrequency)'],['youtu.be/0Yq2UBuJ_Y0']
0ZEbIXHLDQ0_0,"[(0.028, 8.94)]",['Motorcycle'],['youtu.be/0ZEbIXHLDQ0']
0ZPafgZftWk_80000,"[(8.535, 10.0)]",['Caralarm'],['youtu.be/0ZPafgZftWk']
0ZpbnJ9TNYY_2000,"[(0.0, 9.317)]",['Motorboat_speedboat'],['youtu.be/0ZpbnJ9TNYY']
0_1i4xbgn8E_30000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/0_1i4xbgn8E']
0_JX1pbrHDA_10000,"[(0.0, 10.0), (9.741, 10.0)]","['Trafficnoise_roadwaynoise', 'Airhorn_truckhorn']",['youtu.be/0_JX1pbrHDA']
0_a1kOwupXE_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/0_a1kOwupXE']
0a0NROuhfbA_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0a0NROuhfbA']
0a1qhg7xa9k_16000,"[(0.0, 9.403)]",['Mediumengine(midfrequency)'],['youtu.be/0a1qhg7xa9k']
0a7iOLGkgTo_30000,"[(5.756, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0a7iOLGkgTo']
0bnVue36sUs_10000,"[(1.103, 1.38), (6.518, 7.078), (7.182, 7.763), (7.887, 8.206), (8.351, 8.807), (9.049, 10.0)]","['Airbrake', 'Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/0bnVue36sUs']
0c7VVEmn9Ec_30000,"[(9.53, 10.0)]",['Vehiclehorn_carhorn_honking'],['youtu.be/0c7VVEmn9Ec']
0ct9AETvIdE_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/0ct9AETvIdE']
0dAO5e2dT1g_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/0dAO5e2dT1g']
0dCIoH6ypJk_20000,"[(0.0, 6.402), (6.62, 10.0)]","['Carpassingby', 'Carpassingby']",['youtu.be/0dCIoH6ypJk']
0dJJJSF8QHk_0,"[(0.0, 9.636)]",['Mediumengine(midfrequency)'],['youtu.be/0dJJJSF8QHk']
0dVfocjWM28_30000,"[(3.454, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0dVfocjWM28']
0dyfl-736FE_30000,"[(9.375, 10.0)]",['Airhorn_truckhorn'],['youtu.be/0dyfl-736FE']
0ehP6-DyUc8_21000,"[(0.0, 9.07)]",['Motorboat_speedboat'],['youtu.be/0ehP6-DyUc8']
0ei3zhNfa3s_140000,"[(0.0, 10.0)]",['Carpassingby'],['youtu.be/0ei3zhNfa3s']
0fPCoLXhyCE_30000,"[(0.0, 5.101), (0.0, 10.0), (6.437, 9.95)]","['Carpassingby', 'Racecar_autoracing', 'Carpassingby']",['youtu.be/0fPCoLXhyCE']
0faTVV8GDUo_60000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/0faTVV8GDUo']
0fbirFH795o_30000,"[(0.0, 10.0), (0.0, 10.0), (0.156, 1.172), (1.836, 2.853), (3.178, 3.489), (4.858, 7.625)]","['Racecar_autoracing', 'Mediumengine(midfrequency)', 'Tiresqueal', 'Tiresqueal', 'Tiresqueal', 'Tiresqueal']",['youtu.be/0fbirFH795o']
0fmK-8dyOog_210000,"[(3.724, 4.181), (5.156, 5.937), (6.318, 8.116)]","['Lightengine(highfrequency)', 'Lightengine(highfrequency)', 'Lightengine(highfrequency)']",['youtu.be/0fmK-8dyOog']
0fq9ybnIPzs_30000,"[(2.306, 2.97), (7.417, 8.164), (8.302, 9.305)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/0fq9ybnIPzs']
0gIL9-d-tAE_30000,"[(1.062, 1.892), (2.223, 3.012)]","['Caralarm', 'Caralarm']",['youtu.be/0gIL9-d-tAE']
0gIiXtaCUqY_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/0gIiXtaCUqY']
0gJPpZXeGms_10000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0gJPpZXeGms']
0gkgoNTBLdE_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/0gkgoNTBLdE']
0gmdKView6A_30000,"[(5.78, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0gmdKView6A']
0hBbMIsD1rQ_27000,"[(0.0, 9.525)]",['Mediumengine(midfrequency)'],['youtu.be/0hBbMIsD1rQ']
0hBnSI0S7Ss_120000,"[(0.0, 3.928)]",['Trainwheelssquealing'],['youtu.be/0hBnSI0S7Ss']
0hEoO18EH6I_120000,"[(8.114, 10.0)]",['Trainwheelssquealing'],['youtu.be/0hEoO18EH6I']
0hiMrPQPIKg_30000,"[(1.828, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/0hiMrPQPIKg']
